date,gtrends_volume,is_partial
2022-02-15,4,False
2022-02-16,4,False
2022-02-17,4,False
2022-02-18,4,False
2022-02-19,6,False
2022-02-20,6,False
2022-02-21,7,False
2022-02-22,9,False
2022-02-23,23,False
2022-02-24,38,False
2022-02-25,82,False
2022-02-26,88,False
2022-02-27,96,False
2022-02-28,83,False
2022-03-01,80,False
2022-03-02,79,False
2022-03-03,77,False
2022-03-04,75,False
2022-03-05,94,False
2022-03-06,100,False
2022-03-07,82,False
2022-03-08,74,False
2022-03-09,71,False
2022-03-10,71,False
2022-03-11,74,False
2022-03-12,85,False
2022-03-13,87,False
2022-03-14,67,False
2022-03-15,62,False
2022-03-16,58,False
2022-03-17,67,False
2022-03-18,66,False
2022-03-19,72,False
2022-03-20,73,False
2022-03-21,55,False
2022-03-22,52,False
2022-03-23,51,False
2022-03-24,49,False
2022-03-25,50,False
2022-03-26,61,False
2022-03-27,63,False
2022-03-28,41,False
2022-03-29,43,False
2022-03-30,42,False
2022-03-31,39,False
2022-04-01,41,False
2022-04-02,50,False
2022-04-03,55,False
2022-04-04,38,False
2022-04-05,35,False
2022-04-06,34,False
2022-04-07,32,False
2022-04-08,33,False
2022-04-09,38,False
2022-04-10,44,False
2022-04-11,32,False
2022-04-12,29,False
2022-04-13,28,False
2022-04-14,31,False
2022-04-15,35,False
2022-04-16,37,False
2022-04-17,38,False
2022-04-18,31,False
2022-04-19,31,False
2022-04-20,25,False
2022-04-21,26,False
2022-04-22,24,False
2022-04-23,32,False
2022-04-24,31,False
2022-04-25,23,False
2022-04-26,21,False
2022-04-27,21,False
2022-04-28,20,False
2022-04-29,20,False
2022-04-30,25,False
2022-05-01,27,False
2022-05-02,20,False
2022-05-03,20,False
2022-05-04,17,False
2022-05-05,16,False
2022-05-06,17,False
2022-05-07,21,False
2022-05-08,21,False
2022-05-09,16,False
2022-05-10,14,False
2022-05-11,14,False
2022-05-12,14,False
2022-05-13,14,False
2022-05-14,17,False
2022-05-15,18,False
2022-05-16,14,False
2022-05-17,13,False
2022-05-18,12,False
2022-05-19,12,False
2022-05-20,12,False
2022-05-21,16,False
2022-05-22,16,False
2022-05-23,13,False
2022-05-24,12,False
2022-05-25,12,False
2022-05-26,12,False
2022-05-27,12,False
2022-05-28,14,False
2022-05-29,15,False
2022-05-30,13,False
2022-05-31,11,False
2022-06-01,9,False
2022-06-02,10,False
2022-06-03,10,False
2022-06-04,13,False
2022-06-05,14,False
2022-06-06,10,False
2022-06-07,9,False
2022-06-08,9,False
2022-06-09,9,False
2022-06-10,9,False
2022-06-11,11,False
2022-06-12,12,False
2022-06-13,10,False
2022-06-14,8,False
2022-06-15,8,False
2022-06-16,8,False
2022-06-17,8,False
2022-06-18,10,False
2022-06-19,11,False
2022-06-20,8,False
2022-06-21,8,False
2022-06-22,7,False
2022-06-23,7,False
2022-06-24,8,False
2022-06-25,9,False
2022-06-26,9,False
2022-06-27,7,False
2022-06-28,7,False
2022-06-29,7,False
2022-06-30,6,False
2022-07-01,7,False
2022-07-02,8,False
2022-07-03,9,False
2022-07-04,7,False
2022-07-05,7,False
2022-07-06,7,False
2022-07-07,6,False
2022-07-08,7,False
2022-07-09,8,False
2022-07-10,9,False
2022-07-11,7,False
2022-07-12,6,False
2022-07-13,6,False
2022-07-14,6,False
2022-07-15,6,False
2022-07-16,7,False
2022-07-17,8,False
2022-07-18,6,False
2022-07-19,6,False
2022-07-20,6,False
2022-07-21,6,False
2022-07-22,6,False
2022-07-23,7,False
2022-07-24,8,False
2022-07-25,6,False
2022-07-26,6,False
2022-07-27,6,False
2022-07-28,6,False
2022-07-29,6,False
2022-07-30,7,False
2022-07-31,7,False
