date,gtrends_volume,is_partial
2023-06-15,0,False
2023-06-16,0,False
2023-06-17,1,False
2023-06-18,0,False
2023-06-19,0,False
2023-06-20,0,False
2023-06-21,1,False
2023-06-22,1,False
2023-06-23,1,False
2023-06-24,1,False
2023-06-25,0,False
2023-06-26,1,False
2023-06-27,2,False
2023-06-28,2,False
2023-06-29,3,False
2023-06-30,6,False
2023-07-01,5,False
2023-07-02,5,False
2023-07-03,6,False
2023-07-04,6,False
2023-07-05,7,False
2023-07-06,6,False
2023-07-07,8,False
2023-07-08,9,False
2023-07-09,9,False
2023-07-10,14,False
2023-07-11,15,False
2023-07-12,18,False
2023-07-13,18,False
2023-07-14,19,False
2023-07-15,19,False
2023-07-16,21,False
2023-07-17,28,False
2023-07-18,33,False
2023-07-19,51,False
2023-07-20,66,False
2023-07-21,100,False
2023-07-22,90,False
2023-07-23,77,False
2023-07-24,69,False
2023-07-25,43,False
2023-07-26,31,False
2023-07-27,26,False
2023-07-28,29,False
2023-07-29,26,False
2023-07-30,23,False
2023-07-31,22,False
2023-08-01,27,False
2023-08-02,27,False
2023-08-03,17,False
2023-08-04,16,False
2023-08-05,14,False
2023-08-06,14,False
2023-08-07,12,False
2023-08-08,9,False
2023-08-09,8,False
2023-08-10,8,False
2023-08-11,7,False
2023-08-12,7,False
2023-08-13,6,False
2023-08-14,6,False
2023-08-15,6,False
2023-08-16,5,False
2023-08-17,8,False
2023-08-18,6,False
2023-08-19,5,False
2023-08-20,4,False
2023-08-21,4,False
2023-08-22,4,False
2023-08-23,4,False
2023-08-24,4,False
2023-08-25,6,False
2023-08-26,3,False
2023-08-27,3,False
2023-08-28,3,False
2023-08-29,3,False
2023-08-30,3,False
