date,gtrends_volume,is_partial
2017-03-01,2,False
2017-03-02,2,False
2017-03-03,2,False
2017-03-04,2,False
2017-03-05,2,False
2017-03-06,2,False
2017-03-07,3,False
2017-03-08,3,False
2017-03-09,3,False
2017-03-10,3,False
2017-03-11,3,False
2017-03-12,3,False
2017-03-13,3,False
2017-03-14,3,False
2017-03-15,3,False
2017-03-16,3,False
2017-03-17,3,False
2017-03-18,4,False
2017-03-19,3,False
2017-03-20,3,False
2017-03-21,4,False
2017-03-22,5,False
2017-03-23,5,False
2017-03-24,5,False
2017-03-25,6,False
2017-03-26,6,False
2017-03-27,6,False
2017-03-28,7,False
2017-03-29,7,False
2017-03-30,8,False
2017-03-31,10,False
2017-04-01,10,False
2017-04-02,9,False
2017-04-03,8,False
2017-04-04,10,False
2017-04-05,11,False
2017-04-06,12,False
2017-04-07,12,False
2017-04-08,12,False
2017-04-09,11,False
2017-04-10,11,False
2017-04-11,12,False
2017-04-12,14,False
2017-04-13,15,False
2017-04-14,17,False
2017-04-15,17,False
2017-04-16,16,False
2017-04-17,14,False
2017-04-18,18,False
2017-04-19,22,False
2017-04-20,26,False
2017-04-21,30,False
2017-04-22,35,False
2017-04-23,31,False
2017-04-24,34,False
2017-04-25,43,False
2017-04-26,50,False
2017-04-27,59,False
2017-04-28,61,False
2017-04-29,76,False
2017-04-30,64,False
2017-05-01,57,False
2017-05-02,64,False
2017-05-03,71,False
2017-05-04,81,False
2017-05-05,82,False
2017-05-06,94,False
2017-05-07,76,False
2017-05-08,67,False
2017-05-09,70,False
2017-05-10,72,False
2017-05-11,79,False
2017-05-12,81,False
2017-05-13,96,False
2017-05-14,83,False
2017-05-15,69,False
2017-05-16,74,False
2017-05-17,89,False
2017-05-18,82,False
2017-05-19,83,False
2017-05-20,100,False
2017-05-21,87,False
2017-05-22,71,False
2017-05-23,69,False
2017-05-24,73,False
2017-05-25,71,False
2017-05-26,74,False
2017-05-27,82,False
2017-05-28,73,False
2017-05-29,68,False
2017-05-30,65,False
2017-05-31,66,False
2017-06-01,63,False
2017-06-02,62,False
2017-06-03,72,False
2017-06-04,60,False
2017-06-05,50,False
2017-06-06,50,False
2017-06-07,51,False
2017-06-08,47,False
2017-06-09,45,False
2017-06-10,51,False
2017-06-11,47,False
2017-06-12,39,False
2017-06-13,38,False
2017-06-14,36,False
2017-06-15,36,False
2017-06-16,37,False
2017-06-17,40,False
2017-06-18,38,False
2017-06-19,32,False
2017-06-20,31,False
2017-06-21,31,False
2017-06-22,31,False
2017-06-23,31,False
2017-06-24,35,False
2017-06-25,32,False
2017-06-26,25,False
2017-06-27,23,False
2017-06-28,26,False
2017-06-29,22,False
2017-06-30,23,False
2017-07-01,25,False
2017-07-02,25,False
2017-07-03,19,False
2017-07-04,19,False
2017-07-05,17,False
2017-07-06,18,False
2017-07-07,19,False
2017-07-08,22,False
2017-07-09,21,False
2017-07-10,17,False
2017-07-11,15,False
2017-07-12,15,False
2017-07-13,16,False
2017-07-14,15,False
2017-07-15,18,False
2017-07-16,18,False
2017-07-17,13,False
2017-07-18,13,False
2017-07-19,12,False
2017-07-20,12,False
2017-07-21,12,False
2017-07-22,13,False
2017-07-23,13,False
2017-07-24,10,False
2017-07-25,10,False
2017-07-26,9,False
2017-07-27,10,False
2017-07-28,10,False
2017-07-29,12,False
2017-07-30,12,False
2017-07-31,10,False
2017-08-01,10,False
2017-08-02,9,False
2017-08-03,10,False
2017-08-04,10,False
2017-08-05,10,False
2017-08-06,11,False
2017-08-07,9,False
2017-08-08,8,False
2017-08-09,8,False
2017-08-10,8,False
2017-08-11,8,False
2017-08-12,9,False
2017-08-13,9,False
2017-08-14,7,False
2017-08-15,7,False
2017-08-16,7,False
2017-08-17,7,False
2017-08-18,7,False
2017-08-19,8,False
2017-08-20,8,False
2017-08-21,6,False
2017-08-22,6,False
2017-08-23,6,False
2017-08-24,6,False
2017-08-25,7,False
2017-08-26,7,False
2017-08-27,7,False
2017-08-28,6,False
2017-08-29,6,False
2017-08-30,6,False
2017-08-31,6,False
2017-09-01,6,False
2017-09-02,7,False
2017-09-03,7,False
2017-09-04,5,False
2017-09-05,5,False
2017-09-06,5,False
2017-09-07,5,False
2017-09-08,5,False
2017-09-09,6,False
2017-09-10,6,False
2017-09-11,4,False
2017-09-12,5,False
2017-09-13,5,False
2017-09-14,5,False
2017-09-15,5,False
2017-09-16,5,False
2017-09-17,5,False
2017-09-18,4,False
2017-09-19,4,False
2017-09-20,4,False
2017-09-21,5,False
2017-09-22,5,False
2017-09-23,5,False
2017-09-24,5,False
2017-09-25,4,False
2017-09-26,4,False
2017-09-27,5,False
2017-09-28,5,False
2017-09-29,5,False
2017-09-30,5,False
