date,gtrends_volume,is_partial
2023-03-01,2,False
2023-03-02,3,False
2023-03-03,3,False
2023-03-04,4,False
2023-03-05,3,False
2023-03-06,3,False
2023-03-07,3,False
2023-03-08,4,False
2023-03-09,4,False
2023-03-10,4,False
2023-03-11,4,False
2023-03-12,4,False
2023-03-13,5,False
2023-03-14,6,False
2023-03-15,6,False
2023-03-16,9,False
2023-03-17,23,False
2023-03-18,100,False
2023-03-19,80,False
2023-03-20,49,False
2023-03-21,42,False
2023-03-22,28,False
2023-03-23,23,False
2023-03-24,24,False
2023-03-25,34,False
2023-03-26,35,False
2023-03-27,21,False
2023-03-28,17,False
2023-03-29,14,False
2023-03-30,15,False
2023-03-31,17,False
2023-04-01,25,False
2023-04-02,29,False
2023-04-03,24,False
2023-04-04,18,False
2023-04-05,14,False
2023-04-06,12,False
2023-04-07,14,False
2023-04-08,14,False
2023-04-09,15,False
2023-04-10,10,False
2023-04-11,8,False
2023-04-12,8,False
2023-04-13,10,False
2023-04-14,18,False
2023-04-15,19,False
2023-04-16,20,False
2023-04-17,14,False
2023-04-18,12,False
2023-04-19,12,False
2023-04-20,13,False
2023-04-21,15,False
2023-04-22,19,False
2023-04-23,21,False
2023-04-24,20,False
2023-04-25,13,False
2023-04-26,13,False
2023-04-27,12,False
2023-04-28,15,False
2023-04-29,20,False
2023-04-30,20,False
2023-05-01,22,False
2023-05-02,13,False
2023-05-03,12,False
2023-05-04,11,False
2023-05-05,12,False
2023-05-06,24,False
2023-05-07,24,False
2023-05-08,24,False
2023-05-09,19,False
2023-05-10,16,False
2023-05-11,15,False
2023-05-12,17,False
2023-05-13,20,False
2023-05-14,20,False
2023-05-15,19,False
2023-05-16,14,False
2023-05-17,13,False
2023-05-18,12,False
2023-05-19,15,False
2023-05-20,20,False
2023-05-21,20,False
2023-05-22,19,False
2023-05-23,13,False
2023-05-24,12,False
2023-05-25,12,False
2023-05-26,15,False
2023-05-27,21,False
2023-05-28,19,False
2023-05-29,18,False
2023-05-30,15,False
2023-05-31,12,False
2023-06-01,13,False
2023-06-02,36,False
2023-06-03,35,False
2023-06-04,28,False
2023-06-05,25,False
2023-06-06,30,False
2023-06-07,20,False
2023-06-08,18,False
2023-06-09,38,False
2023-06-10,21,False
2023-06-11,22,False
2023-06-12,48,False
2023-06-13,17,False
2023-06-14,13,False
2023-06-15,14,False
2023-06-16,16,False
2023-06-17,20,False
2023-06-18,19,False
2023-06-19,31,False
2023-06-20,94,False
2023-06-21,75,False
2023-06-22,63,False
2023-06-23,38,False
2023-06-24,34,False
2023-06-25,37,False
2023-06-26,33,False
2023-06-27,28,False
2023-06-28,40,False
2023-06-29,24,False
2023-06-30,32,False
2023-07-01,26,False
2023-07-02,25,False
2023-07-03,18,False
2023-07-04,17,False
2023-07-05,40,False
2023-07-06,27,False
2023-07-07,40,False
2023-07-08,36,False
2023-07-09,30,False
2023-07-10,37,False
2023-07-11,42,False
2023-07-12,44,False
2023-07-13,28,False
2023-07-14,25,False
2023-07-15,27,False
2023-07-16,25,False
2023-07-17,25,False
2023-07-18,21,False
2023-07-19,21,False
2023-07-20,18,False
2023-07-21,16,False
2023-07-22,21,False
2023-07-23,22,False
2023-07-24,18,False
2023-07-25,15,False
2023-07-26,14,False
2023-07-27,14,False
2023-07-28,17,False
2023-07-29,23,False
2023-07-30,21,False
2023-07-31,15,False
2023-08-01,16,False
2023-08-02,20,False
2023-08-03,73,False
2023-08-04,53,False
2023-08-05,47,False
2023-08-06,40,False
2023-08-07,31,False
2023-08-08,39,False
2023-08-09,49,False
2023-08-10,55,False
2023-08-11,38,False
2023-08-12,26,False
2023-08-13,21,False
2023-08-14,15,False
2023-08-15,15,False
2023-08-16,13,False
2023-08-17,13,False
2023-08-18,13,False
2023-08-19,14,False
2023-08-20,11,False
2023-08-21,10,False
2023-08-22,10,False
2023-08-23,12,False
2023-08-24,12,False
2023-08-25,16,False
2023-08-26,16,False
2023-08-27,16,False
2023-08-28,14,False
2023-08-29,11,False
2023-08-30,9,False
2023-08-31,52,False
2023-09-01,43,False
2023-09-02,29,False
2023-09-03,22,False
2023-09-04,15,False
2023-09-05,13,False
2023-09-06,12,False
2023-09-07,10,False
2023-09-08,10,False
2023-09-09,11,False
2023-09-10,11,False
2023-09-11,9,False
2023-09-12,8,False
2023-09-13,10,False
2023-09-14,8,False
2023-09-15,8,False
2023-09-16,11,False
2023-09-17,11,False
2023-09-18,9,False
2023-09-19,8,False
2023-09-20,9,False
2023-09-21,7,False
2023-09-22,8,False
2023-09-23,9,False
2023-09-24,14,False
2023-09-25,12,False
2023-09-26,44,False
2023-09-27,47,False
2023-09-28,31,False
2023-09-29,20,False
2023-09-30,17,False
